subjectID activityName domain signal_type sensor statistic jerk magnitude axis obs average
13022 27 standing time body gyroscope stdDev FALSE FALSE NA 160 -0.9782792426875
13023 27 standing time body gyroscope stdDev FALSE TRUE NA 80 -0.965693334
13024 27 standing time body gyroscope stdDev TRUE FALSE X 27 -0.983299663703704
13025 27 standing time body gyroscope stdDev TRUE FALSE Y 26 -0.992111781538462
13026 27 standing time body gyroscope stdDev TRUE FALSE Z 27 -0.987653438148148
13027 27 standing time body gyroscope stdDev TRUE FALSE NA 160 -0.987388907
13028 27 standing time body gyroscope stdDev TRUE TRUE NA 80 -0.988819784
13029 27 standing time gravity accelerometer mean FALSE FALSE X 27 0.965009067037037
13030 27 standing time gravity accelerometer mean FALSE FALSE Y 26 -0.188128245
13031 27 standing time gravity accelerometer mean FALSE FALSE Z 27 -0.0057098904505963
13032 27 standing time gravity accelerometer mean FALSE FALSE NA 160 0.254325341695625
13033 27 standing time gravity accelerometer mean FALSE TRUE NA 80 -0.972753287375
13034 27 standing time gravity accelerometer stdDev FALSE FALSE X 27 -0.992904983333333
13035 27 standing time gravity accelerometer stdDev FALSE FALSE Y 26 -0.983581647692308
13036 27 standing time gravity accelerometer stdDev FALSE FALSE Z 27 -0.961704685925926
13037 27 standing time gravity accelerometer stdDev FALSE FALSE NA 160 -0.9812391849375
13038 27 standing time gravity accelerometer stdDev FALSE TRUE NA 80 -0.9663601145
13039 27 walking frequency body accelerometer mean FALSE FALSE X 19 -0.306838065789474
13040 27 walking frequency body accelerometer mean FALSE FALSE Y 19 -0.133787328578947
13041 27 walking frequency body accelerometer mean FALSE FALSE Z 19 -0.31391288
13042 27 walking frequency body accelerometer mean FALSE FALSE NA 114 -0.253172876464912
13043 27 walking frequency body accelerometer mean FALSE TRUE NA 57 -0.327229405789474
13044 27 walking frequency body accelerometer mean TRUE FALSE X 19 -0.345261064736842
13045 27 walking frequency body accelerometer mean TRUE FALSE Y 19 -0.191989673315789
13046 27 walking frequency body accelerometer mean TRUE FALSE Z 19 -0.379271321578947
13047 27 walking frequency body accelerometer mean TRUE FALSE NA 114 -0.308679918824561
13048 27 walking frequency body accelerometer mean TRUE TRUE NA 57 -0.259934013157895
13049 27 walking frequency body accelerometer stdDev FALSE FALSE X 19 -0.360265674210526
13050 27 walking frequency body accelerometer stdDev FALSE FALSE Y 19 -0.263253782105263
13051 27 walking frequency body accelerometer stdDev FALSE FALSE Z 19 -0.353635557368421
13052 27 walking frequency body accelerometer stdDev FALSE FALSE NA 114 -0.326397389385965
13053 27 walking frequency body accelerometer stdDev FALSE TRUE NA 57 -0.550392604912281
13054 27 walking frequency body accelerometer stdDev TRUE FALSE X 19 -0.348129377894737
13055 27 walking frequency body accelerometer stdDev TRUE FALSE Y 19 -0.0559635612473684
13056 27 walking frequency body accelerometer stdDev TRUE FALSE Z 19 -0.42629891
13057 27 walking frequency body accelerometer stdDev TRUE FALSE NA 114 -0.276644513454386
13058 27 walking frequency body accelerometer stdDev TRUE TRUE NA 57 -0.279732022017544
13059 27 walking frequency body gyroscope mean FALSE FALSE X 19 -0.503429654736842
13060 27 walking frequency body gyroscope mean FALSE FALSE Y 19 -0.529799699473684
13061 27 walking frequency body gyroscope mean FALSE FALSE Z 19 -0.330915534736842
13062 27 walking frequency body gyroscope mean FALSE FALSE NA 114 -0.448104791754386
13063 27 walking frequency body gyroscope mean FALSE TRUE NA 57 -0.519451704035088
13064 27 walking frequency body gyroscope mean TRUE TRUE NA 57 -0.623288199649123
13065 27 walking frequency body gyroscope stdDev FALSE FALSE X 19 -0.645357372105263
13066 27 walking frequency body gyroscope stdDev FALSE FALSE Y 19 -0.514942203684211
13067 27 walking frequency body gyroscope stdDev FALSE FALSE Z 19 -0.309676566315789
13068 27 walking frequency body gyroscope stdDev FALSE FALSE NA 114 -0.490574214473684
13069 27 walking frequency body gyroscope stdDev FALSE TRUE NA 57 -0.546888146491228
13070 27 walking frequency body gyroscope stdDev TRUE TRUE NA 57 -0.639242384210526
13071 27 walking time body accelerometer mean FALSE FALSE X 19 0.297759966315789
13072 27 walking time body accelerometer mean FALSE FALSE Y 19 -0.0196613354131579
13073 27 walking time body accelerometer mean FALSE FALSE Z 19 -0.112437707947368
13074 27 walking time body accelerometer mean FALSE FALSE NA 114 0.0460795051007465
13075 27 walking time body accelerometer mean FALSE TRUE NA 57 -0.238853875263158
13076 27 walking time body accelerometer mean TRUE FALSE X 19 0.181120388789474
13077 27 walking time body accelerometer mean TRUE FALSE Y 19 0.00672057404210526
13078 27 walking time body accelerometer mean TRUE FALSE Z 19 0.0829002739473684
13079 27 walking time body accelerometer mean TRUE FALSE NA 114 -0.0204769530412281
13080 27 walking time body accelerometer mean TRUE TRUE NA 57 -0.230500549298246
13081 27 walking time body accelerometer stdDev FALSE FALSE X 19 -0.344414428947368
13082 27 walking time body accelerometer stdDev FALSE FALSE Y 19 -0.183174921578947
13083 27 walking time body accelerometer stdDev FALSE FALSE Z 19 -0.303316978947368
13084 27 walking time body accelerometer stdDev FALSE FALSE NA 114 -0.278063136254386
13085 27 walking time body accelerometer stdDev FALSE TRUE NA 57 -0.407355787017544
13086 27 walking time body accelerometer stdDev TRUE FALSE X 19 -0.316798591052632
13087 27 walking time body accelerometer stdDev TRUE FALSE Y 19 -0.0980122766157895
13088 27 walking time body accelerometer stdDev TRUE FALSE Z 19 -0.403906230526316
13089 27 walking time body accelerometer stdDev TRUE FALSE NA 114 -0.274278660615351
13090 27 walking time body accelerometer stdDev TRUE TRUE NA 57 -0.266138940350877
13091 27 walking time body gyroscope mean FALSE FALSE X 19 -0.0995912156842105
13092 27 walking time body gyroscope mean FALSE FALSE Y 19 -0.0448227613210526
13093 27 walking time body gyroscope mean FALSE FALSE Z 19 0.128414643315789
13094 27 walking time body gyroscope mean FALSE FALSE NA 114 0.000738843960701754
13095 27 walking time body gyroscope mean FALSE TRUE NA 57 -0.396638753684211
13096 27 walking time body gyroscope mean TRUE FALSE X 19 -0.0611891628594737
13097 27 walking time body gyroscope mean TRUE FALSE Y 19 -0.0302407238105263
13098 27 walking time body gyroscope mean TRUE FALSE Z 19 -0.0525996677578947
13099 27 walking time body gyroscope mean TRUE FALSE NA 114 -0.0716643475663772
13100 27 walking time body gyroscope mean TRUE TRUE NA 57 -0.562587199473684
13101 27 walking time body gyroscope stdDev FALSE FALSE X 19 -0.610226987894737
13102 27 walking time body gyroscope stdDev FALSE FALSE Y 19 -0.518016777368421
13103 27 walking time body gyroscope stdDev FALSE FALSE Z 19 -0.263043874210526
13104 27 walking time body gyroscope stdDev FALSE FALSE NA 114 -0.461541584649123
13105 27 walking time body gyroscope stdDev FALSE TRUE NA 57 -0.482452355789474
13106 27 walking time body gyroscope stdDev TRUE FALSE X 19 -0.522962396315789
13107 27 walking time body gyroscope stdDev TRUE FALSE Y 19 -0.625390923157895
13108 27 walking time body gyroscope stdDev TRUE FALSE Z 19 -0.437255396315789
13109 27 walking time body gyroscope stdDev TRUE FALSE NA 114 -0.527586553070175
13110 27 walking time body gyroscope stdDev TRUE TRUE NA 57 -0.618718628596491
13111 27 walking time gravity accelerometer mean FALSE FALSE X 19 0.944315171578947
13112 27 walking time gravity accelerometer mean FALSE FALSE Y 19 -0.188876913157895
13113 27 walking time gravity accelerometer mean FALSE FALSE Z 19 -0.118363337631579
13114 27 walking time gravity accelerometer mean FALSE FALSE NA 114 0.209346504285965
13115 27 walking time gravity accelerometer mean FALSE TRUE NA 57 -0.238853875263158
13116 27 walking time gravity accelerometer stdDev FALSE FALSE X 19 -0.979171878421053
13117 27 walking time gravity accelerometer stdDev FALSE FALSE Y 19 -0.974039731052632
13118 27 walking time gravity accelerometer stdDev FALSE FALSE Z 19 -0.955646206842105
13119 27 walking time gravity accelerometer stdDev FALSE FALSE NA 114 -0.97031667754386
13120 27 walking time gravity accelerometer stdDev FALSE TRUE NA 57 -0.407355787017544
13121 27 walking_downstairs frequency body accelerometer mean FALSE FALSE X 15 0.0575704524666667
13122 27 walking_downstairs frequency body accelerometer mean FALSE FALSE Y 14 -0.0294325460214286
13123 27 walking_downstairs frequency body accelerometer mean FALSE FALSE Z 15 -0.2385342186
13124 27 walking_downstairs frequency body accelerometer mean FALSE FALSE NA 88 -0.0751165349409091
13125 27 walking_downstairs frequency body accelerometer mean FALSE TRUE NA 44 0.149816459227273
13126 27 walking_downstairs frequency body accelerometer mean TRUE FALSE X 15 -0.05546880474
13127 27 walking_downstairs frequency body accelerometer mean TRUE FALSE Y 14 -0.14561440685
13128 27 walking_downstairs frequency body accelerometer mean TRUE FALSE Z 15 -0.338602256466667
13129 27 walking_downstairs frequency body accelerometer mean TRUE FALSE NA 88 -0.188855014606818
13130 27 walking_downstairs frequency body accelerometer mean TRUE TRUE NA 44 0.010857564025
13131 27 walking_downstairs frequency body accelerometer stdDev FALSE FALSE X 15 0.194029848
13132 27 walking_downstairs frequency body accelerometer stdDev FALSE FALSE Y 14 -0.152194124635714
13133 27 walking_downstairs frequency body accelerometer stdDev FALSE FALSE Z 15 -0.2987601758
13134 27 walking_downstairs frequency body accelerometer stdDev FALSE FALSE NA 88 -0.0998480629556818
13135 27 walking_downstairs frequency body accelerometer stdDev FALSE TRUE NA 44 -0.071212004425
13136 27 walking_downstairs frequency body accelerometer stdDev TRUE FALSE X 15 -0.0552861001333333
13137 27 walking_downstairs frequency body accelerometer stdDev TRUE FALSE Y 14 -0.109334039428571
13138 27 walking_downstairs frequency body accelerometer stdDev TRUE FALSE Z 15 -0.47799358
13139 27 walking_downstairs frequency body accelerometer stdDev TRUE FALSE NA 88 -0.236846305136364
13140 27 walking_downstairs frequency body accelerometer stdDev TRUE TRUE NA 44 -0.113625944990909
13141 27 walking_downstairs frequency body gyroscope mean FALSE FALSE X 15 -0.299304810133333
13142 27 walking_downstairs frequency body gyroscope mean FALSE FALSE Y 14 -0.400465472
13143 27 walking_downstairs frequency body gyroscope mean FALSE FALSE Z 15 -0.148285111466667
13144 27 walking_downstairs frequency body gyroscope mean FALSE FALSE NA 88 -0.281829010476136
13145 27 walking_downstairs frequency body gyroscope mean FALSE TRUE NA 44 -0.359113724772727
13146 27 walking_downstairs frequency body gyroscope mean TRUE TRUE NA 44 -0.46777776875
13147 27 walking_downstairs frequency body gyroscope stdDev FALSE FALSE X 15 -0.384364960666667
13148 27 walking_downstairs frequency body gyroscope stdDev FALSE FALSE Y 14 -0.526074632857143
13149 27 walking_downstairs frequency body gyroscope stdDev FALSE FALSE Z 15 -0.372790646
13150 27 walking_downstairs frequency body gyroscope stdDev FALSE FALSE NA 88 -0.438154558443182
13151 27 walking_downstairs frequency body gyroscope stdDev FALSE TRUE NA 44 -0.397984195568182
13152 27 walking_downstairs frequency body gyroscope stdDev TRUE TRUE NA 44 -0.502831373477273
13153 27 walking_downstairs time body accelerometer mean FALSE FALSE X 15 0.269920918666667
13154 27 walking_downstairs time body accelerometer mean FALSE FALSE Y 14 -0.0154909143
13155 27 walking_downstairs time body accelerometer mean FALSE FALSE Z 15 -0.120867681353333
13156 27 walking_downstairs time body accelerometer mean FALSE FALSE NA 88 0.0626326848715909
13157 27 walking_downstairs time body accelerometer mean FALSE TRUE NA 44 0.108071382861364
13158 27 walking_downstairs time body accelerometer mean TRUE FALSE X 15 0.0591195160666667
13159 27 walking_downstairs time body accelerometer mean TRUE FALSE Y 14 -0.091000354
13160 27 walking_downstairs time body accelerometer mean TRUE FALSE Z 15 0.01990297164
13161 27 walking_downstairs time body accelerometer mean TRUE FALSE NA 88 0.0508895475511364
13162 27 walking_downstairs time body accelerometer mean TRUE TRUE NA 44 -0.115421210625
13163 27 walking_downstairs time body accelerometer stdDev FALSE FALSE X 15 0.1603161078
13164 27 walking_downstairs time body accelerometer stdDev FALSE FALSE Y 14 -0.069864163
13165 27 walking_downstairs time body accelerometer stdDev FALSE FALSE Z 15 -0.235984770666667
13166 27 walking_downstairs time body accelerometer stdDev FALSE FALSE NA 88 -0.0612893068625
13167 27 walking_downstairs time body accelerometer stdDev FALSE TRUE NA 44 0.121176277863636
13168 27 walking_downstairs time body accelerometer stdDev TRUE FALSE X 15 -0.01106093432
13169 27 walking_downstairs time body accelerometer stdDev TRUE FALSE Y 14 -0.0989377054285714
13170 27 walking_downstairs time body accelerometer stdDev TRUE FALSE Z 15 -0.408363168666667
13171 27 walking_downstairs time body accelerometer stdDev TRUE FALSE NA 88 -0.188478371347727
13172 27 walking_downstairs time body accelerometer stdDev TRUE TRUE NA 44 -0.0386367422818182
13173 27 walking_downstairs time body gyroscope mean FALSE FALSE X 15 -0.165373388255333
13174 27 walking_downstairs time body gyroscope mean FALSE FALSE Y 14 -0.00344938528571428
13175 27 walking_downstairs time body gyroscope mean FALSE FALSE Z 15 0.113263089293333
13176 27 walking_downstairs time body gyroscope mean FALSE FALSE NA 88 -0.00229113851136364
13177 27 walking_downstairs time body gyroscope mean FALSE TRUE NA 44 -0.164783206536364
13178 27 walking_downstairs time body gyroscope mean TRUE FALSE X 15 -0.07675365782
13179 27 walking_downstairs time body gyroscope mean TRUE FALSE Y 14 0.0174466876714286
13180 27 walking_downstairs time body gyroscope mean TRUE FALSE Z 15 -0.0559392830666667
13181 27 walking_downstairs time body gyroscope mean TRUE FALSE NA 88 -0.0691015959306818
13182 27 walking_downstairs time body gyroscope mean TRUE TRUE NA 44 -0.440546586136364
13183 27 walking_downstairs time body gyroscope stdDev FALSE FALSE X 15 -0.3593788578
13184 27 walking_downstairs time body gyroscope stdDev FALSE FALSE Y 14 -0.471426528571429
13185 27 walking_downstairs time body gyroscope stdDev FALSE FALSE Z 15 -0.2625813024
13186 27 walking_downstairs time body gyroscope stdDev FALSE FALSE NA 88 -0.370675605465909
13187 27 walking_downstairs time body gyroscope stdDev FALSE TRUE NA 44 -0.307952089840909
13188 27 walking_downstairs time body gyroscope stdDev TRUE FALSE X 15 -0.496675432
13189 27 walking_downstairs time body gyroscope stdDev TRUE FALSE Y 14 -0.461243626
13190 27 walking_downstairs time body gyroscope stdDev TRUE FALSE Z 15 -0.296182916666667
13191 27 walking_downstairs time body gyroscope stdDev TRUE FALSE NA 88 -0.421756608477273
13192 27 walking_downstairs time body gyroscope stdDev TRUE TRUE NA 44 -0.465807533547727
13193 27 walking_downstairs time gravity accelerometer mean FALSE FALSE X 15 0.92817543
13194 27 walking_downstairs time gravity accelerometer mean FALSE FALSE Y 14 -0.166574955714286
13195 27 walking_downstairs time gravity accelerometer mean FALSE FALSE Z 15 -0.135463387973333
13196 27 walking_downstairs time gravity accelerometer mean FALSE FALSE NA 88 0.203576085206818
13197 27 walking_downstairs time gravity accelerometer mean FALSE TRUE NA 44 0.108071382861364
13198 27 walking_downstairs time gravity accelerometer stdDev FALSE FALSE X 15 -0.944477898666667
13199 27 walking_downstairs time gravity accelerometer stdDev FALSE FALSE Y 14 -0.930861992857143
13200 27 walking_downstairs time gravity accelerometer stdDev FALSE FALSE Z 15 -0.923850566666667
13201 27 walking_downstairs time gravity accelerometer stdDev FALSE FALSE NA 88 -0.934873579886364
13202 27 walking_downstairs time gravity accelerometer stdDev FALSE TRUE NA 44 0.121176277863636
13203 27 walking_upstairs frequency body accelerometer mean FALSE FALSE X 17 -0.423860424117647
13204 27 walking_upstairs frequency body accelerometer mean FALSE FALSE Y 17 -0.260395711176471
13205 27 walking_upstairs frequency body accelerometer mean FALSE FALSE Z 17 -0.399426098235294
13206 27 walking_upstairs frequency body accelerometer mean FALSE FALSE NA 102 -0.362477451470588
13207 27 walking_upstairs frequency body accelerometer mean FALSE TRUE NA 51 -0.393928937058824
13208 27 walking_upstairs frequency body accelerometer mean TRUE FALSE X 17 -0.499801565294118
13209 27 walking_upstairs frequency body accelerometer mean TRUE FALSE Y 17 -0.457612918235294
13210 27 walking_upstairs frequency body accelerometer mean TRUE FALSE Z 17 -0.590820422352941
13211 27 walking_upstairs frequency body accelerometer mean TRUE FALSE NA 102 -0.519022704215686
13212 27 walking_upstairs frequency body accelerometer mean TRUE TRUE NA 51 -0.460770277843137
13213 27 walking_upstairs frequency body accelerometer stdDev FALSE FALSE X 17 -0.256862343529412
13214 27 walking_upstairs frequency body accelerometer stdDev FALSE FALSE Y 17 -0.0757485712941176
13215 27 walking_upstairs frequency body accelerometer stdDev FALSE FALSE Z 17 -0.203868164
13216 27 walking_upstairs frequency body accelerometer stdDev FALSE FALSE NA 102 -0.175711279676471
13217 27 walking_upstairs frequency body accelerometer stdDev FALSE TRUE NA 51 -0.468707734509804
13218 27 walking_upstairs frequency body accelerometer stdDev TRUE FALSE X 17 -0.466590070588235
13219 27 walking_upstairs frequency body accelerometer stdDev TRUE FALSE Y 17 -0.458307811764706
13220 27 walking_upstairs frequency body accelerometer stdDev TRUE FALSE Z 17 -0.649799177647059
13221 27 walking_upstairs frequency body accelerometer stdDev TRUE FALSE NA 102 -0.530640102254902
13222 27 walking_upstairs frequency body accelerometer stdDev TRUE TRUE NA 51 -0.473011558823529
13223 27 walking_upstairs frequency body gyroscope mean FALSE FALSE X 17 -0.530316079411765
13224 27 walking_upstairs frequency body gyroscope mean FALSE FALSE Y 17 -0.608314242352941
13225 27 walking_upstairs frequency body gyroscope mean FALSE FALSE Z 17 -0.395784631176471
13226 27 walking_upstairs frequency body gyroscope mean FALSE FALSE NA 102 -0.513759306764706
13227 27 walking_upstairs frequency body gyroscope mean FALSE TRUE NA 51 -0.607667730196078
13228 27 walking_upstairs frequency body gyroscope mean TRUE TRUE NA 51 -0.71917980372549
13229 27 walking_upstairs frequency body gyroscope stdDev FALSE FALSE X 17 -0.553177868235294
13230 27 walking_upstairs frequency body gyroscope stdDev FALSE FALSE Y 17 -0.600482052941177
13231 27 walking_upstairs frequency body gyroscope stdDev FALSE FALSE Z 17 -0.185051848058824
13232 27 walking_upstairs frequency body gyroscope stdDev FALSE FALSE NA 102 -0.449697598147059
13233 27 walking_upstairs frequency body gyroscope stdDev FALSE TRUE NA 51 -0.523335975411765
13234 27 walking_upstairs frequency body gyroscope stdDev TRUE TRUE NA 51 -0.751714312941177
13235 27 walking_upstairs time body accelerometer mean FALSE FALSE X 17 0.248889384117647
13236 27 walking_upstairs time body accelerometer mean FALSE FALSE Y 17 -0.0197635501470588
13237 27 walking_upstairs time body accelerometer mean FALSE FALSE Z 17 -0.122281634705882
13238 27 walking_upstairs time body accelerometer mean FALSE FALSE NA 102 0.0432648751147059
13239 27 walking_upstairs time body accelerometer mean FALSE TRUE NA 51 -0.160589355980392
13240 27 walking_upstairs time body accelerometer mean TRUE FALSE X 17 0.0273997056117647
13241 27 walking_upstairs time body accelerometer mean TRUE FALSE Y 17 -0.0405378211647059
13242 27 walking_upstairs time body accelerometer mean TRUE FALSE Z 17 -0.0129652491764706
13243 27 walking_upstairs time body accelerometer mean TRUE FALSE NA 102 0.0374506642039216
13244 27 walking_upstairs time body accelerometer mean TRUE TRUE NA 51 -0.479067422156863
13245 27 walking_upstairs time body accelerometer stdDev FALSE FALSE X 17 -0.299754294705882
13246 27 walking_upstairs time body accelerometer stdDev FALSE FALSE Y 17 -0.0958182004705882
13247 27 walking_upstairs time body accelerometer stdDev FALSE FALSE Z 17 -0.229486109882353
13248 27 walking_upstairs time body accelerometer stdDev FALSE FALSE NA 102 -0.206402481663725
13249 27 walking_upstairs time body accelerometer stdDev FALSE TRUE NA 51 -0.37994878627451
13250 27 walking_upstairs time body accelerometer stdDev TRUE FALSE X 17 -0.460083159411765
13251 27 walking_upstairs time body accelerometer stdDev TRUE FALSE Y 17 -0.439116025882353
13252 27 walking_upstairs time body accelerometer stdDev TRUE FALSE Z 17 -0.621094816470588
13253 27 walking_upstairs time body accelerometer stdDev TRUE FALSE NA 102 -0.510928978333333
13254 27 walking_upstairs time body accelerometer stdDev TRUE TRUE NA 51 -0.464610567058824
13255 27 walking_upstairs time body gyroscope mean FALSE FALSE X 17 -0.055831529
13256 27 walking_upstairs time body gyroscope mean FALSE FALSE Y 17 0.0463112847505882
13257 27 walking_upstairs time body gyroscope mean FALSE FALSE Z 17 0.0894330162647059
13258 27 walking_upstairs time body gyroscope mean FALSE FALSE NA 102 0.0107913851705882
13259 27 walking_upstairs time body gyroscope mean FALSE TRUE NA 51 -0.286145719598039
13260 27 walking_upstairs time body gyroscope mean TRUE FALSE X 17 -0.0859515189411765
13261 27 walking_upstairs time body gyroscope mean TRUE FALSE Y 17 -0.0717507067211765
13262 27 walking_upstairs time body gyroscope mean TRUE FALSE Z 17 -0.0791002194176471
13263 27 walking_upstairs time body gyroscope mean TRUE FALSE NA 102 -0.0643213085132353
13264 27 walking_upstairs time body gyroscope mean TRUE TRUE NA 51 -0.699895090784314
13265 27 walking_upstairs time body gyroscope stdDev FALSE FALSE X 17 -0.542827955294118
13266 27 walking_upstairs time body gyroscope stdDev FALSE FALSE Y 17 -0.601193876470588
13267 27 walking_upstairs time body gyroscope stdDev FALSE FALSE Z 17 -0.170527727470588
13268 27 walking_upstairs time body gyroscope stdDev FALSE FALSE NA 102 -0.44110270204902
13269 27 walking_upstairs time body gyroscope stdDev FALSE TRUE NA 51 -0.501775426447059
13270 27 walking_upstairs time body gyroscope stdDev TRUE FALSE X 17 -0.689345414705882
13271 27 walking_upstairs time body gyroscope stdDev TRUE FALSE Y 17 -0.717823198823529
13272 27 walking_upstairs time body gyroscope stdDev TRUE FALSE Z 17 -0.675121528235294
13273 27 walking_upstairs time body gyroscope stdDev TRUE FALSE NA 102 -0.694851570686274
13274 27 walking_upstairs time body gyroscope stdDev TRUE TRUE NA 51 -0.724671165490196
13275 27 walking_upstairs time gravity accelerometer mean FALSE FALSE X 17 0.86859771
13276 27 walking_upstairs time gravity accelerometer mean FALSE FALSE Y 17 -0.228202565294118
13277 27 walking_upstairs time gravity accelerometer mean FALSE FALSE Z 17 -0.285975858235294
13278 27 walking_upstairs time gravity accelerometer mean FALSE FALSE NA 102 0.112969608333333
13279 27 walking_upstairs time gravity accelerometer mean FALSE TRUE NA 51 -0.160589355980392
13280 27 walking_upstairs time gravity accelerometer stdDev FALSE FALSE X 17 -0.952667306470588
13281 27 walking_upstairs time gravity accelerometer stdDev FALSE FALSE Y 17 -0.941935130588235
13282 27 walking_upstairs time gravity accelerometer stdDev FALSE FALSE Z 17 -0.941575441764706
13283 27 walking_upstairs time gravity accelerometer stdDev FALSE FALSE NA 102 -0.942715004117647
13284 27 walking_upstairs time gravity accelerometer stdDev FALSE TRUE NA 51 -0.37994878627451
13285 28 laying frequency body accelerometer mean FALSE FALSE X 27 -0.977728458888889
13286 28 laying frequency body accelerometer mean FALSE FALSE Y 27 -0.951340914074074
13287 28 laying frequency body accelerometer mean FALSE FALSE Z 26 -0.969948618461538
13288 28 laying frequency body accelerometer mean FALSE FALSE NA 160 -0.96359434725
13289 28 laying frequency body accelerometer mean FALSE TRUE NA 80 -0.961035587625
13290 28 laying frequency body accelerometer mean TRUE FALSE X 27 -0.982349376296296
13291 28 laying frequency body accelerometer mean TRUE FALSE Y 27 -0.972603361851852
13292 28 laying frequency body accelerometer mean TRUE FALSE Z 26 -0.974027786153846
13293 28 laying frequency body accelerometer mean TRUE FALSE NA 160 -0.9760021160625
13294 28 laying frequency body accelerometer mean TRUE TRUE NA 80 -0.9734362485
13295 28 laying frequency body accelerometer stdDev FALSE FALSE X 27 -0.969170563333333
13296 28 laying frequency body accelerometer stdDev FALSE FALSE Y 27 -0.932505120740741
13297 28 laying frequency body accelerometer stdDev FALSE FALSE Z 26 -0.966800542692308
13298 28 laying frequency body accelerometer stdDev FALSE FALSE NA 160 -0.955037013375
13299 28 laying frequency body accelerometer stdDev FALSE TRUE NA 80 -0.95756401875
13300 28 laying frequency body accelerometer stdDev TRUE FALSE X 27 -0.983961751111111
13301 28 laying frequency body accelerometer stdDev TRUE FALSE Y 27 -0.976127751481481
13302 28 laying frequency body accelerometer stdDev TRUE FALSE Z 26 -0.977144153076923
13303 28 laying frequency body accelerometer stdDev TRUE FALSE NA 160 -0.97937607725
13304 28 laying frequency body accelerometer stdDev TRUE TRUE NA 80 -0.972336128625
13305 28 laying frequency body gyroscope mean FALSE FALSE X 27 -0.948666747777778
13306 28 laying frequency body gyroscope mean FALSE FALSE Y 27 -0.958790308518519
13307 28 laying frequency body gyroscope mean FALSE FALSE Z 26 -0.969195941538462
13308 28 laying frequency body gyroscope mean FALSE FALSE NA 160 -0.95751904875
13309 28 laying frequency body gyroscope mean FALSE TRUE NA 80 -0.944218369375
13310 28 laying frequency body gyroscope mean TRUE TRUE NA 80 -0.971830582375
13311 28 laying frequency body gyroscope stdDev FALSE FALSE X 27 -0.958334768888889
13312 28 laying frequency body gyroscope stdDev FALSE FALSE Y 27 -0.949840388888889
13313 28 laying frequency body gyroscope stdDev FALSE FALSE Z 26 -0.974988167307692
13314 28 laying frequency body gyroscope stdDev FALSE FALSE NA 160 -0.960538428
13315 28 laying frequency body gyroscope stdDev FALSE TRUE NA 80 -0.931675004125
13316 28 laying frequency body gyroscope stdDev TRUE TRUE NA 80 -0.96931982125
13317 28 laying time body accelerometer mean FALSE FALSE X 27 0.281601959259259
13318 28 laying time body accelerometer mean FALSE FALSE Y 27 -0.0152495788888889
13319 28 laying time body accelerometer mean FALSE FALSE Z 26 -0.10624994
13320 28 laying time body accelerometer mean FALSE FALSE NA 160 0.04772607292
13321 28 laying time body accelerometer mean FALSE TRUE NA 80 -0.95811223025
13322 28 laying time body accelerometer mean TRUE FALSE X 27 0.0749071137407407
13323 28 laying time body accelerometer mean TRUE FALSE Y 27 0.00390495218518519
13324 28 laying time body accelerometer mean TRUE FALSE Z 26 0.00560497473707692
13325 28 laying time body accelerometer mean TRUE FALSE NA 160 0.03080300903375
13326 28 laying time body accelerometer mean TRUE TRUE NA 80 -0.978455341875
13327 28 laying time body accelerometer stdDev FALSE FALSE X 27 -0.971218995185185
13328 28 laying time body accelerometer stdDev FALSE FALSE Y 27 -0.936206932962963
13329 28 laying time body accelerometer stdDev FALSE FALSE Z 26 -0.966655275769231
13330 28 laying time body accelerometer stdDev FALSE FALSE NA 160 -0.9564031016875
13331 28 laying time body accelerometer stdDev FALSE TRUE NA 80 -0.9545740295
13332 28 laying time body accelerometer stdDev TRUE FALSE X 27 -0.98232177962963
13333 28 laying time body accelerometer stdDev TRUE FALSE Y 27 -0.973249540740741
13334 28 laying time body accelerometer stdDev TRUE FALSE Z 26 -0.976311336923077
13335 28 laying time body accelerometer stdDev TRUE FALSE NA 160 -0.9773047035
13336 28 laying time body accelerometer stdDev TRUE TRUE NA 80 -0.973312647875
13337 28 laying time body gyroscope mean FALSE FALSE X 27 -0.0131418974074074
13338 28 laying time body gyroscope mean FALSE FALSE Y 27 -0.108137579814815
13339 28 laying time body gyroscope mean FALSE FALSE Z 26 0.099428674
13340 28 laying time body gyroscope mean FALSE FALSE NA 160 -0.00630990589875
13341 28 laying time body gyroscope mean FALSE TRUE NA 80 -0.93710692125
13342 28 laying time body gyroscope mean TRUE FALSE X 27 -0.101468417407407
13343 28 laying time body gyroscope mean TRUE FALSE Y 27 -0.0334047919666667
13344 28 laying time body gyroscope mean TRUE FALSE Z 26 -0.0583227485115385
13345 28 laying time body gyroscope mean TRUE FALSE NA 160 -0.06454411103375
13346 28 laying time body gyroscope mean TRUE TRUE NA 80 -0.978220270625
13347 28 laying time body gyroscope stdDev FALSE FALSE X 27 -0.955707900740741
13348 28 laying time body gyroscope stdDev FALSE FALSE Y 27 -0.952601175185185
13349 28 laying time body gyroscope stdDev FALSE FALSE Z 26 -0.971499499230769
13350 28 laying time body gyroscope stdDev FALSE FALSE NA 160 -0.958901502375
13351 28 laying time body gyroscope stdDev FALSE TRUE NA 80 -0.928940913375
13352 28 laying time body gyroscope stdDev TRUE FALSE X 27 -0.962313804814815
